conversation_id_str,created_at,favorite_count,full_text,id_str,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,year,month,day,day_of_week,hour,is_weekend,time_of_day,char_count,word_count,hashtag_count,mention_count,link_count,exclamation_count,question_count,is_promo,total_interactions,engagement_per_word,is_reply,has_hashtag,has_mention,has_link,cleaned_text,sentiment_label,sentiment_score,brand,sdg_goal
1.95606456990819E+018,2025-08-14 18:45:10+00:00,0.0,Kolaborasi Astra Group dan Kalla Toyota; Kurangi Emisi Tanam 20.000 Bibit Mangrove di KBA Rammang-Rammang Maros https://t.co/mVcPTqrV5S https://t.co/RYGt0ZF8sG,1.95606456990819E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1956064569908191675,1.5446047301853e+18,2025.0,8.0,14.0,Thursday,18.0,False,evening,159,18,0,0,2,0,0,False,0.0,0.0,False,False,False,True,kolaborasi astra group dan kalla toyota kurangi emisi tanam bibit mangrove di kba rammangrammang maros,positif,0.6031960248947144,Grab,13: Climate Action
1.95601195225966E+018,2025-08-14 15:16:05+00:00,0.0,Astra Agro Lestari Tekan Emisi Gas Rumah Kaca di Sektor Perkebunan https://t.co/beOyHj6aBd,1.95601195225966E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1956011952259662168,135795460.0,2025.0,8.0,14.0,Thursday,15.0,False,afternoon,90,12,0,0,1,0,0,False,0.0,0.0,False,False,False,True,astra agro lestari tekan emisi gas rumah kaca di sektor perkebunan,positif,0.5683053135871887,Grab,13: Climate Action
1.95556756412766E+018,2025-08-13 09:50:14+00:00,1.0,kerja di gedung tinggi daerah sudirman deket st lrt dukuh atas/halte tj/mrt menara astra ga bikin gue merasa keren trnyt. tapi tetep bersyukur bgt dapet kerja cepet benefit oke lingkungan dan atasan yg baik. masalahnya : ortu gue selalu berharap gue kerja dkt dari rumah,1.95556756412766E+018,unknown,in,0.0,1.0,0.0,https://x.com/undefined/status/1955567564127658484,1.94621570124258e+18,2025.0,8.0,13.0,Wednesday,9.0,False,morning,270,45,0,0,0,0,0,False,2.0,0.0434782608695652,False,False,False,False,kerja di gedung tinggi daerah sudirman deket st lrt dukuh atashalte tjmrt menara astra ga bikin gue merasa keren trnyt tapi tetep bersyukur bgt dapet kerja cepet benefit oke lingkungan dan atasan yg baik masalahnya ortu gue selalu berharap gue kerja dkt dari rumah,positif,0.6157318949699402,Danone,12: Responsible Consumption
1.95483251990562E+018,2025-08-11 09:09:26+00:00,0.0,Festival Astra 2025 Padukan Seni Inovasi dan Kontribusi Sosial https://t.co/wg3ttYZHZf lewat @Businessupdate.id,1.95483251990562E+018,unknown,in,0.0,0.0,1.0,https://x.com/undefined/status/1954832519905624500,1.61018386567882e+18,2025.0,8.0,11.0,Monday,9.0,False,morning,111,12,0,1,1,0,0,False,1.0,0.0769230769230769,False,False,True,True,festival astra padukan seni inovasi dan kontribusi sosial lewat id,positif,0.8594650626182556,Astra,8: Decent Work and Economic Growth
1.95457269549415E+018,2025-08-10 15:56:59+00:00,0.0,Manager Randy Yusuf Pastikan Astra Motor Papua Tak Hanya Didik Siswa Juga Tanamkan Nilai Kepemimpinan dan Tanggungjawab Sosial https://t.co/20KtqootbP,1.95457269549415E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1954572695494148271,1.48345262458238e+18,2025.0,8.0,10.0,Sunday,15.0,True,afternoon,150,19,0,0,1,0,0,False,0.0,0.0,False,False,False,True,manager randy yusuf pastikan astra motor papua tak hanya didik siswa juga tanamkan nilai kepemimpinan dan tanggungjawab sosial,positif,0.8215601444244385,Astra,8: Decent Work and Economic Growth
1.95443847825271E+018,2025-08-10 07:03:39+00:00,6.0,Hari pertama Festival Astra 2025 pada Sabtu kemarin berlangsung meriah dan penuh energi positif! Mulai dari kegiatan produktif di pagi hari eksplorasi berbagai ruang sampai konser musik yang memukau! Keseruan nggak berhenti di sini aja pantengin terus media sosial Astra https://t.co/5W81oIeqnm,1.95443847825271E+018,unknown,in,0.0,1.0,0.0,https://x.com/undefined/status/1954438478252708320,135337641.0,2025.0,8.0,10.0,Sunday,7.0,True,morning,294,41,0,0,1,2,0,False,7.0,0.1666666666666666,False,False,False,True,hari pertama festival astra pada sabtu kemarin berlangsung meriah dan penuh energi positif mulai dari kegiatan produktif di pagi hari eksplorasi berbagai ruang sampai konser musik yang memukau keseruan nggak berhenti di sini aja pantengin terus media sosial astra,positif,0.983235478401184,Astra,8: Decent Work and Economic Growth
1.95410339823791E+018,2025-08-09 09:20:26+00:00,0.0,Ketika kamu masuk ke zona Astra untuk Indonesia Hijau kamu bakal semakin tergerak untuk menjaga lingkungan! Ada beragam informasi seputar inovasi pengelolaan sampah secara berkelanjutan yang insightful banget. Jangan lupa ikutan simulasi pemilahan sampah sesuai jenisnya di https://t.co/kKEYufp17w,1.95411051121969E+018,SATU_Indonesia,in,0.0,1.0,0.0,https://x.com/undefined/status/1954110511219687661,135337641.0,2025.0,8.0,9.0,Saturday,9.0,True,morning,297,38,0,0,1,1,0,False,1.0,0.0256410256410256,True,False,False,True,ketika kamu masuk ke zona astra untuk indonesia hijau kamu bakal semakin tergerak untuk menjaga lingkungan ada beragam informasi seputar inovasi pengelolaan sampah secara berkelanjutan yang insightful banget jangan lupa ikutan simulasi pemilahan sampah sesuai jenisnya di,positif,0.9494224786758424,Unilever,12: Responsible Consumption
1.95410934724136E+018,2025-08-09 09:15:48+00:00,0.0,Manager Randy Yusuf Pastikan Astra Motor Papua Tak Hanya Didik Siswa Juga Tanamkan Nilai Kepemimpinan dan Tanggungjawab Sosial https://t.co/20KtqonVmh,1.95410934724136E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1954109347241361463,1.48345262458238e+18,2025.0,8.0,9.0,Saturday,9.0,True,morning,150,19,0,0,1,0,0,False,0.0,0.0,False,False,False,True,manager randy yusuf pastikan astra motor papua tak hanya didik siswa juga tanamkan nilai kepemimpinan dan tanggungjawab sosial,positif,0.8215601444244385,Astra,8: Decent Work and Economic Growth
1.95397839370556E+018,2025-08-09 00:35:26+00:00,0.0,lari di lingkungan kantor ketemu bapa2 pake jersey astra gua sapa ada gerombolan bocil lari gua sapa bapa kos pagi2 benerin mobil gua sapa https://t.co/8NfVUtR702,1.95397839370556E+018,unknown,in,0.0,1.0,0.0,https://x.com/undefined/status/1953978393705558163,8.4656204031549e+17,2025.0,8.0,9.0,Saturday,0.0,True,night,162,25,0,0,1,0,0,False,1.0,0.0384615384615384,False,False,False,True,lari di lingkungan kantor ketemu bapa pake jersey astra gua sapa ada gerombolan bocil lari gua sapa bapa kos pagi benerin mobil gua sapa,positif,0.6140260100364685,Danone,12: Responsible Consumption
1.95341847019382E+018,2025-08-07 11:32:21+00:00,2.0,Selamat untuk para pemenang giveaway Festival Astra 2025! @zidanpraset @markleeyyy @albanina_nabila @yakalidot @ajecado Masih banyak keseruan menantimu stay tune di akun sosial media @SATU_Indonesia yaa~,1.9534189365671E+018,SATU_Indonesia,in,0.0,0.0,1.0,https://x.com/undefined/status/1953418936567099694,135337641.0,2025.0,8.0,7.0,Thursday,11.0,False,morning,203,25,0,6,0,1,0,False,3.0,0.1153846153846153,True,False,True,False,selamat untuk para pemenang giveaway festival astra masih banyak keseruan menantimu stay tune di akun sosial media yaa,positif,0.9267964363098145,Astra,8: Decent Work and Economic Growth
1.95293706851605E+018,2025-08-06 03:37:56+00:00,0.0,Penghargaan ini mendorong komitmen industri otomotif menuju praktik ramah lingkungan dan inklusif. Baca lebih lanjut melalui link ini : https://t.co/fQd1lHthD4 https://t.co/h1hOFtq4fq,1.95293715535936E+018,infoenergi_id,in,0.0,0.0,0.0,https://x.com/undefined/status/1952937155359363504,1.20734905397074e+18,2025.0,8.0,6.0,Wednesday,3.0,False,night,183,21,0,0,2,0,0,False,0.0,0.0,True,False,False,True,penghargaan ini mendorong komitmen industri otomotif menuju praktik ramah lingkungan dan inklusif baca lebih lanjut melalui link ini,positif,0.9884392023086548,Danone,12: Responsible Consumption
1.95259601138339E+018,2025-08-05 05:02:21+00:00,0.0,PT Toyota-Astra Motor (TAM) selama pameran otomotif GAIKINDO Indonesia International Auto Show (GIIAS) 2025 memamerkan beragam produk kendaraan konvensional maupun kendaraan ramah lingkungan. Ada kendaraan apa saja ya? Yuk cek selengkapnya di sini! https://t.co/9OOEy2O2BG,1.95259601138339E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1952596011383394558,18071520.0,2025.0,8.0,5.0,Tuesday,5.0,False,morning,272,34,0,0,1,1,1,False,0.0,0.0,False,False,False,True,pt toyotaastra motor tam selama pameran otomotif gaikindo indonesia international auto show giias memamerkan beragam produk kendaraan konvensional maupun kendaraan ramah lingkungan ada kendaraan apa saja ya yuk cek selengkapnya di sini,positif,0.8155974745750427,Danone,12: Responsible Consumption
1.95257321865887E+018,2025-08-05 03:31:47+00:00,4.0,Festival Astra sebentar lagi hadir! Dari konser musik sampai menjelajahi ruang interaktif penuh dengan aksi kontribusi sosial berkelanjutan Astra semua bisa kamu temukan di Festival Astra 2025. *Semesta Berpesta* Konser musik istimewa dengan beragam aktivitas kreatif. : https://t.co/xXn0RXRecm,1.95257321865887E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1952573218658873738,1.60331399039787e+18,2025.0,8.0,5.0,Tuesday,3.0,False,night,294,38,0,0,1,1,0,False,4.0,0.1025641025641025,False,False,False,True,festival astra sebentar lagi hadir dari konser musik sampai menjelajahi ruang interaktif penuh dengan aksi kontribusi sosial berkelanjutan astra semua bisa kamu temukan di festival astra semesta berpesta konser musik istimewa dengan beragam aktivitas kreatif,positif,0.880424439907074,Astra,8: Decent Work and Economic Growth
1.95231961197176E+018,2025-08-04 10:44:02+00:00,0.0,PT Toyota-Astra Motor (TAM) gencar menghadirkan kendaraan ramah lingkungan baik yang mengusung teknologi bauran atau hybrid maupun listrik murni. Terbaru pabrikan tersebut menampilkan Urban Cruiser sebagai Battery Electric Vehicle (BEV) di Tanah Air. https://t.co/dGvWmEmBpN,1.95231961197176E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1952319611971760612,18071520.0,2025.0,8.0,4.0,Monday,10.0,False,morning,274,34,0,0,1,0,0,False,0.0,0.0,False,False,False,True,pt toyotaastra motor tam gencar menghadirkan kendaraan ramah lingkungan baik yang mengusung teknologi bauran atau hybrid maupun listrik murni terbaru pabrikan tersebut menampilkan urban cruiser sebagai battery electric vehicle bev di tanah air,positif,0.8070183396339417,Danone,12: Responsible Consumption
1.95125264695598E+018,2025-08-03 04:16:27+00:00,0.0,@SATU_Indonesia Saya akan ambil bagian dalam program volunteer kolaboratif seperti Astra Colleague Volunteering Program (CVP) yang meliputi kegiatan lingkungan seperti Wisata Bersih di Kampung Berseri Astra Pulau Pramuka @GraceHanna @Olin_Gracee @rezarifai,1.95185968583902E+018,SATU_Indonesia,in,0.0,0.0,0.0,https://x.com/undefined/status/1951859685839020443,109221866.0,2025.0,8.0,3.0,Sunday,4.0,True,night,256,31,0,4,0,0,0,False,0.0,0.0,True,False,True,False,saya akan ambil bagian dalam program volunteer kolaboratif seperti astra colleague volunteering program cvp yang meliputi kegiatan lingkungan seperti wisata bersih di kampung berseri astra pulau pramuka,positif,0.8513676524162292,Danone,12: Responsible Consumption
1.95164250974845E+018,2025-08-02 13:53:28+00:00,21.0,7 hari lagi menuju Festival Astra 2025! Dari konser musik sampai menjelajahi ruang interaktif penuh dengan aksi kontribusi sosial berkelanjutan Astra semua bisa kamu temukan di Festival Astra 2025. Semesta Berpesta Konser musik istimewa dari musisi berbakat Indonesia. https://t.co/82pCLVzNdG,1.95164250974845E+018,unknown,in,0.0,0.0,6.0,https://x.com/undefined/status/1951642509748445311,135337641.0,2025.0,8.0,2.0,Saturday,13.0,True,afternoon,292,39,0,0,1,1,0,False,27.0,0.675,False,False,False,True,hari lagi menuju festival astra dari konser musik sampai menjelajahi ruang interaktif penuh dengan aksi kontribusi sosial berkelanjutan astra semua bisa kamu temukan di festival astra semesta berpesta konser musik istimewa dari musisi berbakat indonesia,positif,0.822523832321167,Astra,8: Decent Work and Economic Growth
1.95125591404619E+018,2025-08-01 12:17:17+00:00,1.0,#QNAMETROTV kali ini akan membahas tentang isu lingkungan di tengah tantangan zaman dan kompleksitas kehidupan. Astra menginisiasi program SATU Indonesia Awards sebagai wujud apresiasi Astra bagi anak bangsa yang telah berkontribusi untuk mendukung terciptanya kehidupan https://t.co/joWxORxtJv,1.95125591404619E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1951255914046189667,57261519.0,2025.0,8.0,1.0,Friday,12.0,False,afternoon,294,36,1,0,1,0,0,False,1.0,0.027027027027027,False,True,False,True,kali ini akan membahas tentang isu lingkungan di tengah tantangan zaman dan kompleksitas kehidupan astra menginisiasi program satu indonesia awards sebagai wujud apresiasi astra bagi anak bangsa yang telah berkontribusi untuk mendukung terciptanya kehidupan,positif,0.8460416793823242,Danone,12: Responsible Consumption
1.95116097170113E+018,2025-08-01 06:00:01+00:00,0.0,Baksos HUT Astra Honda ke-55 Th: Donor Darah Pemeriksaan / Penyuluhan Kesehatan Pada tanggal 22 Juli 2025 PRAMITA Cabang Makassar turut ambil bagian dalam kegiatan bakti sosial: Donor Darah Cek Kesehatan Gratis dan Konsultasi Kesehatan #PRAMITAMakassar #event #MCU https://t.co/iBKUc1SGhN,1.95116097170113E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1951160971701133788,236226247.0,2025.0,8.0,1.0,Friday,6.0,False,morning,288,39,3,0,1,0,0,True,0.0,0.0,False,True,False,True,baksos hut astra honda ke th donor darah pemeriksaan penyuluhan kesehatan pada tanggal juli pramita cabang makassar turut ambil bagian dalam kegiatan bakti sosial donor darah cek kesehatan gratis dan konsultasi kesehatan,positif,0.5383124351501465,Nestle,3: Good Health and Well-being
1.9505540790146E+018,2025-07-30 13:48:26+00:00,1.0,ASTRA Tol Tangerang Merak-DLHK Banten Luncurkan Green Act Reborn Dorong Kantor Ramah Lingkungan Berkelanjutan https://t.co/UdpWMOT9Fl,1.9505540790146E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1950554079014600776,7.75598663024259e+17,2025.0,7.0,30.0,Wednesday,13.0,False,afternoon,133,15,0,0,1,0,0,False,1.0,0.0625,False,False,False,True,astra tol tangerang merakdlhk banten luncurkan green act reborn dorong kantor ramah lingkungan berkelanjutan,positif,0.8313091397285461,Danone,12: Responsible Consumption
1.95006535189228E+018,2025-07-29 05:26:25+00:00,0.0,Astra Motor Gagas Program Pendidikan dan Lingkungan untuk Tumbuhkan Karakter Gen-Z di SMA Negeri 1 Gianyar https://t.co/a0VypH8Dyq https://t.co/MFaTLjyFxZ,1.95006535189228E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1950065351892283425,118371948.0,2025.0,7.0,29.0,Tuesday,5.0,False,morning,154,18,0,0,2,0,0,False,0.0,0.0,False,False,False,True,astra motor gagas program pendidikan dan lingkungan untuk tumbuhkan karakter genz di sma negeri gianyar,positif,0.8357130289077759,Danone,12: Responsible Consumption
1.94972336057504E+018,2025-07-28 07:59:49+00:00,0.0,@SATU_Indonesia Aku paling menantikan gebrakan teknologi terbaru dari Grup Astra khususnya mobil listrik dan solusi ramah lingkungan yang inovatif! Nggak sabar eksplor booth-nya lihat langsung fitur-fitur canggih dan merasakan masa depan otomotif Indonesia! @MFripsanto @zulnkk @aurorabels ,1.94974156897984E+018,SATU_Indonesia,in,0.0,0.0,0.0,https://x.com/undefined/status/1949741568979841124,562595120.0,2025.0,7.0,28.0,Monday,7.0,False,morning,290,36,0,4,0,2,0,False,0.0,0.0,True,False,True,False,aku paling menantikan gebrakan teknologi terbaru dari grup astra khususnya mobil listrik dan solusi ramah lingkungan yang inovatif nggak sabar eksplor boothnya lihat langsung fiturfitur canggih dan merasakan masa depan otomotif indonesia,positif,0.9548324942588806,Danone,12: Responsible Consumption
1.94972974779951E+018,2025-07-28 07:12:50+00:00,0.0,Aku paling menantikan gebrakan teknologi terbaru dari Grup Astra khususnya mobil listrik dan solusi ramah lingkungan yang inovatif! Nggak sabar eksplor booth-nya lihat langsung fitur-fitur canggih dan merasakan masa depan otomotif Indonesia! @MFripsanto @zulnkk @aurorabels ,1.94972974779951E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1949729747799507002,562595120.0,2025.0,7.0,28.0,Monday,7.0,False,morning,274,35,0,3,0,2,0,False,0.0,0.0,False,False,True,False,aku paling menantikan gebrakan teknologi terbaru dari grup astra khususnya mobil listrik dan solusi ramah lingkungan yang inovatif nggak sabar eksplor boothnya lihat langsung fiturfitur canggih dan merasakan masa depan otomotif indonesia,positif,0.9548324942588806,Danone,12: Responsible Consumption
1.94960602823384E+018,2025-07-27 23:01:13+00:00,0.0,Astra Motor Gagas Program Pendidikan dan Lingkungan untuk Tumbuhkan Karakter Gen-Z https://t.co/KVleKdCc6d MAKASSAR BKM Dalam rangka memperingati Hari Ulang Tahun (HUT) ke-55 Astra Motor kembali menegaskan komitmennya untuk tumbuh bersama masyarakat khususnya generasi m ,1.94960602823384E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1949606028233842825,2810878578.0,2025.0,7.0,27.0,Sunday,23.0,True,night,271,34,0,0,1,0,0,False,0.0,0.0,False,False,False,True,astra motor gagas program pendidikan dan lingkungan untuk tumbuhkan karakter genz makassar bkm dalam rangka memperingati hari ulang tahun hut ke astra motor kembali menegaskan komitmennya untuk tumbuh bersama masyarakat khususnya generasi m,positif,0.7653089761734009,Danone,12: Responsible Consumption
1.9490895342573E+018,2025-07-26 12:48:51+00:00,0.0,Astra Motor Gagas Program Pendidikan dan Lingkungan di SMA Negeri 1 Gianyar https://t.co/i8XLYe42A1,1.9490895342573E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1949089534257299962,1388567274.0,2025.0,7.0,26.0,Saturday,12.0,True,afternoon,99,13,0,0,1,0,0,False,0.0,0.0,False,False,False,True,astra motor gagas program pendidikan dan lingkungan di sma negeri gianyar,positif,0.6542180776596069,Danone,12: Responsible Consumption
1.94904381356738E+018,2025-07-26 09:47:11+00:00,0.0,Astra Motor meluncurkan program tanggung jawab sosial perusahaan bertajuk Astra Motor for Gen-Z menyasar siswa SMA Negeri 1 Gianyar. #astramotor #sman1gianyar #GenZ #tebamodern https://t.co/ErsDLC3Bx7,1.94904381356738E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1949043813567381548,1.29329531514814e+18,2025.0,7.0,26.0,Saturday,9.0,True,morning,200,24,4,0,1,0,0,False,0.0,0.0,False,True,False,True,astra motor meluncurkan program tanggung jawab sosial perusahaan bertajuk astra motor for genz menyasar siswa sma negeri gianyar,positif,0.8577008843421936,Astra,8: Decent Work and Economic Growth
1.94901541371664E+018,2025-07-26 07:54:20+00:00,0.0,Astra Motor Gagas Program Pendidikan &amp; Lingkungan untuk Gen Z di SMAN 1 Gianyar Kegiatan ini bukan sekadar perayaan tetapi merupakan bentuk nyata dari kepedulian Astra Motor terhadap dunia pendidikan dan pembentukan karakter generasi muda. https://t.co/coztGKQh4X https://t.co/toQWKIyYTz,1.94901541371664E+018,unknown,in,0.0,0.0,0.0,https://x.com/undefined/status/1949015413716636157,155169715.0,2025.0,7.0,26.0,Saturday,7.0,True,morning,291,37,0,0,2,0,0,False,0.0,0.0,False,False,False,True,astra motor gagas program pendidikan amp lingkungan untuk gen z di sman gianyar kegiatan ini bukan sekadar perayaan tetapi merupakan bentuk nyata dari kepedulian astra motor terhadap dunia pendidikan dan pembentukan karakter generasi muda,positif,0.9527746438980104,Danone,12: Responsible Consumption
